Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
3.8,0.0590164046572296,-0.188032087442652,0.848576845601201,-0.0317350216032087,-0.0926200464291448,-0.382026765443385,-0.0590164046572296,0.188032087442652,-0.048576845601201
3.84,0.0591826194759122,-0.188337739734518,0.85045868344605,-0.032999040188119,-0.0941595281864422,-0.390547009115666,-0.0591826194759122,0.188337739734518,-0.0504586834460496
3.88,0.0594642745226662,-0.188402292932104,0.851754190400243,-0.0340958691563075,-0.092753781737857,-0.3854323710531,-0.0594642745226662,0.188402292932104,-0.0517541904002428
3.92,0.0596824459062978,-0.188393459680524,0.852927686646581,-0.0338259387853881,-0.0925766546543355,-0.384902520478517,-0.0596824459062978,0.188393459680524,-0.0529276866465807
3.96,0.0600293596448473,-0.188013556034748,0.854889811947942,-0.0350496368345045,-0.0900184521589204,-0.393875729052723,-0.0600293596448473,0.188013556034748,-0.0548898119479417
4,0.0602845896616567,-0.187696292713003,0.856862070038915,-0.0345841596474669,-0.0907373763725189,-0.395072965618223,-0.0602845896616567,0.187696292713003,-0.0568620700389146
4.04,0.0602845470068418,-0.187790830123325,0.858827652409673,-0.0327901667276827,-0.094239089412585,-0.396102723741531,-0.0602845470068418,0.187790830123325,-0.0588276524096727
4.08,0.0605305655589044,-0.187751779708389,0.861334623768926,-0.0348546022941024,-0.0935971422174201,-0.402887754610926,-0.0605305655589044,0.187751779708389,-0.0613346237689256
4.12,0.0610645259848109,-0.187581056838072,0.86417287774384,-0.0373488116494117,-0.0929168132133433,-0.407742377002537,-0.0610645259848109,0.187581056838072,-0.0641728777438402
4.16,0.0613670129531404,-0.187527699067398,0.865921499207616,-0.0358558845568864,-0.094150870466081,-0.397848708378524,-0.0613670129531404,0.187527699067398,-0.0659214992076158
4.2,0.0618092372843981,-0.18715455808214,0.866879167035222,-0.0372035385372564,-0.0919782953607298,-0.390549848929048,-0.0618092372843981,0.18715455808214,-0.066879167035222
4.24,0.062142556520426,-0.187199479510932,0.868559660390019,-0.0366436964920132,-0.0955060411537905,-0.398752109212428,-0.062142556520426,0.187199479510932,-0.0685596603900194
4.28,0.0624415436961361,-0.187152217343282,0.870269717648625,-0.0366300860229543,-0.0951701582724294,-0.400039896200597,-0.0624415436961361,0.187152217343282,-0.0702697176486253
4.32,0.0627333985953688,-0.187167362058366,0.87149709649384,-0.0368182189964601,-0.0960185722136622,-0.395967340924591,-0.0627333985953688,0.187167362058366,-0.0714970964938402
4.36,0.0633467800780505,-0.18700966578153,0.872454168274999,-0.0396004877625899,-0.0950335209876411,-0.393885800367594,-0.0633467800780505,0.18700966578153,-0.0724541682749986
4.4,0.0634924770353234,-0.186946390261835,0.873044850304723,-0.03627782616509,-0.0960903857898818,-0.390662152204663,-0.0634924770353234,0.186946390261835,-0.0730448503047227
